ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-01-21 12:00:00+00:00,34,1,42002219,108.671875,108.796875,108.65625,108.734375,60729,ZN.v.0
2025-01-21 13:00:00+00:00,34,1,42002219,108.734375,108.875,108.71875,108.859375,131304,ZN.v.0
2025-01-21 14:00:00+00:00,34,1,42002219,108.859375,108.875,108.6875,108.71875,133937,ZN.v.0
2025-01-21 15:00:00+00:00,34,1,42002219,108.71875,108.890625,108.6875,108.8125,161509,ZN.v.0
2025-01-21 16:00:00+00:00,34,1,42002219,108.828125,108.828125,108.734375,108.765625,89308,ZN.v.0
2025-01-21 17:00:00+00:00,34,1,42002219,108.75,108.78125,108.640625,108.65625,88298,ZN.v.0
2025-01-21 18:00:00+00:00,34,1,42002219,108.65625,108.765625,108.640625,108.765625,63667,ZN.v.0
2025-01-21 19:00:00+00:00,34,1,42002219,108.75,108.78125,108.71875,108.75,114404,ZN.v.0
2025-01-21 20:00:00+00:00,34,1,42002219,108.734375,108.828125,108.703125,108.828125,74504,ZN.v.0
2025-01-21 21:00:00+00:00,34,1,42002219,108.828125,108.828125,108.703125,108.71875,51623,ZN.v.0
2025-01-21 23:00:00+00:00,34,1,42002219,108.703125,108.734375,108.65625,108.6875,11693,ZN.v.0
2025-01-22 00:00:00+00:00,34,1,42002219,108.6875,108.71875,108.59375,108.59375,25158,ZN.v.0
2025-01-22 01:00:00+00:00,34,1,42002219,108.609375,108.65625,108.59375,108.625,13825,ZN.v.0
2025-01-22 02:00:00+00:00,34,1,42002219,108.640625,108.671875,108.625,108.625,8984,ZN.v.0
2025-01-22 03:00:00+00:00,34,1,42002219,108.640625,108.65625,108.59375,108.609375,9694,ZN.v.0
2025-01-22 04:00:00+00:00,34,1,42002219,108.609375,108.65625,108.59375,108.65625,6513,ZN.v.0
2025-01-22 05:00:00+00:00,34,1,42002219,108.65625,108.671875,108.640625,108.65625,7933,ZN.v.0
2025-01-22 06:00:00+00:00,34,1,42002219,108.671875,108.71875,108.671875,108.703125,12927,ZN.v.0
2025-01-22 07:00:00+00:00,34,1,42002219,108.71875,108.71875,108.640625,108.640625,27051,ZN.v.0
2025-01-22 08:00:00+00:00,34,1,42002219,108.65625,108.875,108.640625,108.8125,68410,ZN.v.0
